"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2018","105.82","106.07","106.07","105.64","357.65K","0.17%"
"09/04/2018","105.64","106.84","106.84","105.64","3.59K","-0.41%"
"09/03/2018","106.07","106.93","106.93","105.39","65.57K","-0.80%"
"08/31/2018","106.93","106.84","106.93","106.07","374.64K","0.73%"
"08/30/2018","106.16","105.64","106.84","105.64","45.81K","0.89%"
"08/29/2018","105.22","103.51","105.64","103.33","213.84K","1.65%"
"08/28/2018","103.51","103.59","104.36","103.51","99.23K","-0.74%"
"08/27/2018","104.28","104.36","104.36","103.51","179.36K","0.74%"
"08/24/2018","103.51","103.51","103.59","103.16","40.09K","0.00%"
"08/23/2018","103.51","104.36","104.36","103.42","607.41K","-0.74%"
"08/21/2018","104.28","104.45","104.45","104.19","31.17K","-0.16%"
"08/20/2018","104.45","106.07","106.07","104.36","204.86K","-0.81%"
"08/17/2018","105.30","106.07","106.07","105.22","12.68K","-0.09%"
"08/16/2018","105.39","106.41","106.41","105.22","13.53K","-0.24%"
"08/15/2018","105.64","106.07","106.93","105.64","111.18K","-0.41%"
"08/14/2018","106.07","107.10","107.78","106.07","573.14K","-0.96%"
"08/13/2018","107.10","105.73","108.90","105.73","3.17K","0.97%"
"08/10/2018","106.07","106.84","106.93","106.07","13.60K","0.00%"
"08/09/2018","106.07","106.41","106.41","105.99","577.23K","0.41%"
"08/08/2018","105.64","105.64","106.07","105.64","130.36K","0.00%"
"08/07/2018","105.64","106.07","106.41","105.64","344.27K","0.00%"
"08/06/2018","105.64","106.84","106.84","105.22","6.32K","-1.12%"
"08/03/2018","106.84","105.22","106.84","104.87","0.85K","1.54%"
"08/02/2018","105.22","106.07","106.07","104.87","713.35K","-0.40%"
"08/01/2018","105.64","108.21","108.21","105.22","233.76K","-1.52%"
"07/31/2018","107.27","109.49","109.49","106.93","410.87K","-2.03%"
"07/30/2018","109.49","111.12","111.12","109.49","17.63K","0.71%"
"07/26/2018","108.72","110.18","110.18","108.64","22.09K","-1.48%"
"07/25/2018","110.35","111.80","111.80","110.18","1.99K","-0.76%"
"07/24/2018","111.20","111.20","111.20","110.26","56.55K","0.00%"
"07/23/2018","111.20","110.78","111.20","110.35","625.91K","0.77%"
"07/20/2018","110.35","110.35","111.03","109.92","220.92K","0.31%"
"07/19/2018","110.01","107.78","110.35","107.78","123.06K","2.07%"
"07/18/2018","107.78","107.78","107.78","107.61","440.66K","0.00%"
"07/17/2018","107.78","107.95","109.49","107.78","303.08K","0.72%"
"07/16/2018","107.01","108.81","109.41","106.93","155.01K","-1.50%"
"07/13/2018","108.64","110.26","110.26","107.87","338.25K","-0.78%"
"07/12/2018","109.49","108.64","110.35","108.64","59.44K","0.87%"
"07/11/2018","108.55","107.78","109.49","107.78","31.31K","1.52%"
"07/10/2018","106.93","106.84","107.36","106.50","16.70K","0.40%"
"07/09/2018","106.50","105.99","106.50","105.99","2.15K","0.41%"
"07/06/2018","106.07","105.30","106.84","105.22","8.21K","0.73%"
"07/05/2018","105.30","104.87","106.07","104.79","20.55K","0.49%"
"07/04/2018","104.79","105.22","105.22","104.79","108.98K","-0.41%"
"07/03/2018","105.22","105.22","105.22","105.05","7.54K","0.25%"
"07/02/2018","104.96","105.64","105.64","104.79","115.96K","-0.25%"
"06/29/2018","105.22","105.99","105.99","105.13","982.17K","0.00%"
"06/28/2018","105.22","105.90","106.07","105.22","647.54K","-0.64%"
"06/26/2018","105.90","106.07","106.07","105.22","44.17K","0.57%"
"06/25/2018","105.30","106.07","106.07","105.22","125.16K","-0.09%"
"06/22/2018","105.39","106.76","106.93","105.22","252.29K","-0.64%"
"06/21/2018","106.07","106.07","106.50","106.07","27.44K","0.08%"
"06/20/2018","105.99","107.78","107.78","105.73","170.05K","-1.11%"
"06/19/2018","107.18","107.78","108.21","106.93","94.63K","-1.26%"
"06/18/2018","108.55","109.41","109.41","107.78","651.83K","-0.86%"
"06/14/2018","109.49","109.49","110.35","109.41","25.14K","0.00%"
"06/13/2018","109.49","109.67","110.35","109.49","1.64M","-0.16%"
"06/12/2018","109.67","109.49","110.35","109.49","1.30M","0.24%"
"06/11/2018","109.41","109.58","109.75","109.41","925.95K","-0.31%"
"06/08/2018","109.75","110.61","111.20","109.49","162.17K","-0.93%"
"06/07/2018","110.78","111.97","111.97","110.61","134.30K","-0.38%"
"06/06/2018","111.20","111.97","111.97","111.20","42.42K","-0.08%"
"06/05/2018","111.29","112.23","112.23","111.20","201.44K","-0.61%"
"06/04/2018","111.97","112.49","112.83","111.20","130.35K","0.07%"
"06/01/2018","111.89","112.15","112.83","111.63","141.13K","-0.15%"
"05/31/2018","112.06","112.92","112.92","112.06","869.91K","-0.76%"
"05/30/2018","112.92","113.26","113.34","112.49","450.85K","0.38%"
"05/28/2018","112.49","113.77","113.77","112.06","678.79K","-0.38%"
"05/25/2018","112.92","112.92","113.34","112.74","140.11K","0.00%"
"05/24/2018","112.92","113.00","113.51","112.92","212.09K","0.00%"
"05/23/2018","112.92","112.92","113.77","112.66","13.71K","-0.07%"
"05/22/2018","113.00","113.00","113.34","112.83","238.77K","-0.08%"
"05/21/2018","113.09","114.54","114.54","112.92","386.56K","-0.60%"
"05/18/2018","113.77","114.63","114.63","113.77","21.22K","-0.23%"
"05/17/2018","114.03","114.63","114.63","113.77","8.42K","-0.52%"
"05/16/2018","114.63","114.63","114.63","114.28","45.42K","0.38%"
"05/15/2018","114.20","114.46","114.63","114.20","1.65K","0.30%"
"05/14/2018","113.86","114.63","115.48","113.77","17.61K","0.00%"
"05/11/2018","113.86","114.80","114.80","113.77","277.34K","-0.74%"
"05/10/2018","114.71","116.34","116.34","114.63","97.37K","-0.67%"
"05/09/2018","115.48","116.34","116.77","115.14","132.69K","0.00%"
"05/08/2018","115.48","115.31","116.34","115.05","10.61K","0.15%"
"05/04/2018","115.31","114.80","115.48","114.80","73.27K","0.15%"
"05/03/2018","115.14","115.48","115.48","114.71","50.46K","0.30%"
"05/02/2018","114.80","116.77","116.77","114.71","129.06K","0.15%"
"05/01/2018","114.63","115.91","117.19","114.63","159.46K","-0.88%"
"04/27/2018","115.65","115.48","116.77","115.48","52.72K","-0.59%"
"04/26/2018","116.34","116.51","117.19","115.48","229.29K","-0.07%"
"04/25/2018","116.42","116.85","118.05","116.34","54.16K","-1.38%"
"04/24/2018","118.05","118.48","118.48","116.77","292.06K","0.00%"
"04/23/2018","118.05","117.62","118.22","116.77","425.69K","0.00%"
"04/20/2018","118.05","118.39","118.48","118.05","13.27K","0.00%"
"04/19/2018","118.05","118.05","118.39","117.71","65.67K","0.00%"
"04/18/2018","118.05","118.05","118.48","116.85","109.30K","1.10%"
"04/17/2018","116.77","118.05","118.05","116.59","3.39K","-0.80%"
"04/16/2018","117.71","117.96","118.05","117.19","5.06K","0.08%"
"04/12/2018","117.62","117.19","118.05","117.19","50.88K","0.73%"
"04/11/2018","116.77","116.77","117.19","116.77","6.73K","0.00%"
"04/10/2018","116.77","115.48","117.19","115.05","150.51K","1.12%"
"04/09/2018","115.48","115.74","116.34","115.48","8.50K","-0.22%"
"04/06/2018","115.74","116.17","116.17","115.65","7.31K","0.23%"
"04/05/2018","115.48","115.48","116.17","114.63","29.59K","0.37%"
"04/04/2018","115.05","115.48","115.48","114.63","2.02K","0.97%"
"04/03/2018","113.94","113.94","115.48","113.77","22.21K","0.00%"
"04/02/2018","113.94","114.63","114.80","113.77","28.99K","-1.92%"
"03/29/2018","116.17","115.14","118.05","113.77","51.35K","1.81%"
"03/28/2018","114.10","114.86","114.86","114.02","58.91K","0.07%"
"03/27/2018","114.02","113.17","114.02","113.17","227.27K","0.67%"
"03/26/2018","113.26","114.02","114.02","113.17","13.41K","0.08%"
"03/23/2018","113.17","114.02","114.02","113.00","85.46K","-0.15%"
"03/22/2018","113.34","113.93","113.93","113.26","5.15K","-0.22%"
"03/21/2018","113.59","114.86","114.86","113.59","91.87K","-0.45%"
"03/20/2018","114.10","114.86","115.45","113.59","56.37K","-0.30%"
"03/19/2018","114.44","114.44","115.28","114.02","267.81K","-0.22%"
"03/16/2018","114.69","114.86","114.95","113.59","193.03K","0.37%"
"03/15/2018","114.27","114.02","114.86","113.68","59.67K","0.22%"
"03/14/2018","114.02","114.18","114.78","114.02","1.65M","-0.22%"
"03/13/2018","114.27","115.28","115.28","114.02","242.22K","0.15%"
"03/12/2018","114.10","114.95","114.95","114.10","13.81K","-0.74%"
"03/09/2018","114.95","114.95","115.28","114.86","5.54K","0.08%"
"03/08/2018","114.86","114.86","115.28","114.10","23.77K","0.37%"
"03/07/2018","114.44","116.55","116.55","114.02","130.25K","-1.46%"
"03/06/2018","116.13","116.55","116.72","115.96","171.65K","-0.36%"
"03/05/2018","116.55","117.31","117.31","115.87","108.78K","0.00%"
"03/02/2018","116.55","115.79","117.31","115.79","16.03K","-0.36%"
"02/28/2018","116.97","117.82","117.82","116.13","75.17K","-0.72%"
"02/27/2018","117.82","118.24","118.24","116.55","32.48K","0.37%"
"02/26/2018","117.39","118.07","118.24","117.39","20.94K","0.00%"
"02/23/2018","117.39","117.06","118.24","113.17","514.77K","-0.72%"
"02/22/2018","118.24","117.23","118.24","117.23","1.55M","0.72%"
"02/21/2018","117.39","115.71","117.90","115.71","2.34M","1.53%"
"02/20/2018","115.62","116.55","116.55","115.28","40.55K","0.66%"
"02/19/2018","114.86","114.86","115.71","114.86","45.94K","0.00%"
"02/16/2018","114.86","114.61","116.55","114.61","5.68K","-0.73%"
"02/15/2018","115.71","114.10","116.13","114.02","112.34K","2.09%"
"02/14/2018","113.34","115.28","115.71","113.17","411.97K","-1.76%"
"02/12/2018","115.37","117.39","117.39","115.28","1.57K","-1.01%"
"02/09/2018","116.55","118.15","118.24","116.55","10.46K","-1.43%"
"02/08/2018","118.24","118.15","118.24","116.55","193.93K","-0.56%"
"02/07/2018","118.91","118.24","119.08","117.56","398.41K","0.57%"
"02/06/2018","118.24","118.24","118.58","117.39","211.91K","0.36%"
"02/02/2018","117.82","117.82","118.24","117.56","73.59K","0.37%"
"02/01/2018","117.39","118.24","118.24","117.39","143.87K","-0.51%"
"01/30/2018","117.99","118.07","118.24","117.56","46.53K","0.14%"
"01/29/2018","117.82","117.48","118.24","117.39","42.82K","0.37%"
"01/26/2018","117.39","117.39","117.39","115.79","9.68K","0.00%"
"01/25/2018","117.39","116.55","117.82","116.55","64.66K","0.72%"
"01/24/2018","116.55","115.87","116.55","115.71","42.92K","0.00%"
"01/23/2018","116.55","115.03","116.55","115.03","6.00K","1.39%"
"01/22/2018","114.95","116.13","116.55","114.86","367.58K","-0.43%"
"01/19/2018","115.45","116.55","116.55","114.86","376.36K","0.43%"
"01/18/2018","114.95","118.24","118.24","114.86","2.98M","-2.78%"
"01/17/2018","118.24","117.39","118.24","116.63","14.37K","0.00%"
"01/16/2018","118.24","119.84","119.93","118.24","379.96K","-1.06%"
"01/12/2018","119.51","120.10","120.10","119.08","41.19K","-0.49%"
"01/11/2018","120.10","120.27","120.35","119.08","27.16K","0.36%"
"01/10/2018","119.67","120.35","120.35","118.91","23.46K","-0.22%"
"01/09/2018","119.93","119.08","119.93","119.08","38.11K","0.71%"
"01/08/2018","119.08","119.08","119.67","118.66","592.80K","0.35%"
"01/05/2018","118.66","117.39","119.00","117.39","823.69K","0.36%"
"01/04/2018","118.24","116.55","118.91","116.47","152.34K","1.52%"
"01/03/2018","116.47","115.54","116.55","115.54","38.49K","-0.07%"
"01/02/2018","116.55","115.20","116.55","115.20","1.19K","1.62%"
"12/29/2017","114.69","114.86","114.86","114.27","18.27K","0.37%"
"12/28/2017","114.27","114.86","114.86","114.02","389.98K","-0.30%"
"12/27/2017","114.61","114.69","114.69","114.61","2.91K","0.08%"
"12/26/2017","114.52","114.18","114.86","114.10","1.91K","0.30%"
"12/22/2017","114.18","114.86","114.86","114.10","3.13K","-0.59%"
"12/21/2017","114.86","114.86","115.28","114.44","71.33K","0.00%"
"12/20/2017","114.86","115.62","115.62","114.44","106.97K","0.00%"
"12/19/2017","114.86","116.13","116.21","114.10","46.99K","-1.16%"
"12/18/2017","116.21","116.55","116.55","115.71","28.97K","0.29%"
"12/15/2017","115.87","115.71","116.55","114.95","17.26K","0.14%"
"12/14/2017","115.71","114.86","115.71","114.86","4.94K","1.41%"
"12/13/2017","114.10","113.68","115.71","113.68","4.39K","-2.74%"
"12/12/2017","117.31","114.44","117.39","113.17","2.21M","2.89%"
"12/11/2017","114.02","114.10","114.78","114.02","181.82K","-0.37%"
"12/08/2017","114.44","114.02","114.69","113.68","23.85K","0.15%"
"12/07/2017","114.27","114.10","114.86","114.02","181.29K","0.22%"
"12/06/2017","114.02","114.02","114.86","113.59","322.54K","0.08%"
"12/05/2017","113.93","113.42","115.28","113.42","613.99K","0.22%"
"12/04/2017","113.68","114.86","114.86","113.59","181.53K","-0.30%"
"11/30/2017","114.02","114.02","115.28","113.59","80.01K","0.45%"
"11/29/2017","113.51","115.37","115.37","112.33","3.63M","-1.25%"
"11/28/2017","114.95","115.71","115.71","114.95","4.62K","-0.66%"
"11/27/2017","115.71","115.87","115.87","115.28","8.78K","0.66%"
"11/24/2017","114.95","116.30","116.38","114.86","126.66K","-1.02%"
"11/23/2017","116.13","115.71","116.38","112.33","10.91M","0.51%"
"11/22/2017","115.54","117.31","117.39","114.86","107.09K","-1.44%"
"11/21/2017","117.23","117.90","118.24","116.97","392.45K","-0.85%"
"11/20/2017","118.24","119.08","119.08","118.15","155.70K","0.00%"
"11/17/2017","118.24","116.38","119.08","116.38","94.56K","1.82%"
"11/16/2017","116.13","117.39","117.39","115.87","1.75M","-0.36%"
"11/15/2017","116.55","116.80","118.24","115.71","192.37K","-0.21%"
"11/14/2017","116.80","119.93","119.93","116.55","13.37K","-2.27%"
"11/13/2017","119.51","118.66","121.53","118.24","70.92K","-0.35%"
"11/10/2017","119.93","121.53","121.62","119.93","36.94K","-1.32%"
"11/09/2017","121.53","121.95","121.95","120.77","2.04K","-0.42%"
"11/08/2017","122.04","122.46","123.31","121.62","16.23K","-1.17%"
"11/07/2017","123.48","124.15","124.15","122.46","220.58K","-0.88%"
"11/06/2017","124.57","124.57","125.00","124.57","9.94K","0.00%"
"11/02/2017","124.57","125.00","125.00","124.57","17.59K","-0.95%"
"11/01/2017","125.76","125.67","126.35","125.00","5.75K","-0.53%"
"10/31/2017","126.43","124.15","126.68","124.15","991.89K","1.76%"
"10/30/2017","124.24","121.28","125.00","120.94","358.83K","2.44%"
"10/27/2017","121.28","121.62","122.46","120.94","91.70K","-0.96%"
"10/26/2017","122.46","119.93","122.46","119.93","42.86K","1.82%"
"10/25/2017","120.27","119.00","120.77","119.00","87.52K","1.00%"
"10/24/2017","119.08","118.75","119.51","118.66","199.35K","-0.28%"
"10/23/2017","119.42","120.77","120.77","119.08","21.68K","-0.91%"
"10/20/2017","120.52","121.53","121.62","119.93","36.69K","-0.21%"
"10/19/2017","120.77","120.77","121.53","120.35","53.86K","-0.49%"
"10/17/2017","121.36","121.62","121.62","120.77","8.33K","0.77%"
"10/16/2017","120.43","123.39","123.39","119.93","86.31K","-2.67%"
"10/13/2017","123.73","125.84","126.26","123.31","8.62K","-1.68%"
"10/12/2017","125.84","126.09","126.52","125.84","147.12K","0.14%"
"10/11/2017","125.67","125.08","125.84","125.00","50.30K","0.47%"
"10/10/2017","125.08","122.46","125.84","122.46","284.63K","1.92%"
"10/09/2017","122.72","123.31","123.31","122.46","17.58K","-1.15%"
"10/06/2017","124.15","123.64","124.91","123.31","370.63K","0.75%"
"10/04/2017","123.22","118.66","123.48","118.66","1.08M","3.99%"
"10/03/2017","118.49","117.39","118.66","116.97","366.42K","1.59%"
"10/02/2017","116.63","116.97","116.97","116.55","16.56K","-0.29%"
"09/29/2017","116.97","116.55","117.39","116.55","332.30K","0.00%"
"09/28/2017","116.97","116.97","117.31","116.13","366.17K","0.65%"
"09/27/2017","116.21","117.31","117.31","116.21","1.87K","-1.01%"
"09/26/2017","117.39","117.39","117.39","115.87","11.28K","0.72%"
"09/25/2017","116.55","118.07","118.07","115.79","113.76K","-0.07%"
"09/22/2017","116.63","118.24","118.24","116.55","61.69K","-1.43%"
"09/21/2017","118.32","118.24","118.91","115.71","533.87K","-0.57%"
"09/20/2017","119.00","115.71","119.08","115.71","3.86M","2.84%"
"09/19/2017","115.71","115.28","115.71","114.95","120.86K","0.23%"
"09/18/2017","115.45","115.28","115.71","114.95","209.97K","-0.29%"
"09/15/2017","115.79","114.44","116.55","114.02","157.09K","1.55%"
"09/14/2017","114.02","114.10","114.86","114.02","9.12K","0.00%"
"09/13/2017","114.02","114.61","114.86","113.68","27.57K","-0.73%"
"09/12/2017","114.86","115.28","115.28","114.86","210.71K","-0.30%"
"09/11/2017","115.20","115.71","115.71","115.20","85.48K","-0.07%"
"09/08/2017","115.28","115.71","115.71","115.28","183.20K","-0.37%"
"09/07/2017","115.71","115.28","115.71","115.28","32.56K","0.37%"
"09/06/2017","115.28","115.62","115.62","115.20","84.64K","-0.37%"
"09/04/2017","115.71","115.71","115.96","115.11","3.32K","0.37%"
"08/31/2017","115.28","115.37","115.71","115.03","1.32M","-0.08%"
"08/30/2017","115.37","116.55","116.55","115.28","878.94K","-0.65%"
"08/29/2017","116.13","116.38","116.55","115.87","137.44K","-0.36%"
"08/28/2017","116.55","116.55","116.55","116.13","104.84K","0.36%"
"08/25/2017","116.13","115.87","116.47","115.79","73.02K","0.29%"
"08/24/2017","115.79","115.71","116.04","115.71","628.87K","0.07%"
"08/23/2017","115.71","115.71","116.13","115.71","97.27K","0.00%"
"08/22/2017","115.71","115.71","115.96","115.71","96.96K","0.00%"
"08/21/2017","115.71","115.37","115.96","115.28","96.98K","0.00%"
"08/18/2017","115.71","115.71","115.79","115.62","53.18K","0.00%"
"08/17/2017","115.71","115.71","115.96","115.71","391.57K","-0.14%"
"08/16/2017","115.87","116.55","116.55","115.71","133.18K","-0.29%"
"08/15/2017","116.21","116.55","116.55","116.13","233.11K","-0.29%"
"08/14/2017","116.55","116.55","116.97","116.55","100.37K","0.36%"
"08/11/2017","116.13","116.13","116.55","116.13","37.24K","0.00%"
"08/10/2017","116.13","116.13","116.13","115.71","30.10K","0.15%"
"08/09/2017","115.96","115.96","116.55","115.96","192.45K","0.08%"
"08/08/2017","115.87","116.13","116.13","115.62","74.83K","-0.29%"
"08/04/2017","116.21","115.71","116.47","115.71","75.25K","-0.08%"
"08/03/2017","116.30","116.55","116.55","115.71","274.12K","0.15%"
"08/02/2017","116.13","117.39","117.39","115.71","30.11K","0.00%"
"08/01/2017","116.13","116.13","116.55","115.96","31.48K","-0.36%"
"07/31/2017","116.55","116.21","116.97","116.13","319.99K","-0.36%"
"07/28/2017","116.97","117.31","117.39","116.55","116.20K","0.29%"
"07/27/2017","116.63","116.55","117.39","116.55","101.82K","0.07%"
"07/26/2017","116.55","116.89","117.31","116.55","21.72K","0.00%"
"07/25/2017","116.55","116.30","117.48","115.87","404.97K","0.29%"
"07/24/2017","116.21","116.13","117.31","115.87","7.47K","0.07%"
"07/21/2017","116.13","116.55","116.97","116.13","26.66K","0.08%"
"07/20/2017","116.04","116.13","116.89","115.96","331.65K","-0.08%"
"07/19/2017","116.13","116.55","116.55","116.13","21.47K","-0.57%"
"07/18/2017","116.80","116.97","116.97","116.13","82.80K","0.21%"
"07/17/2017","116.55","116.55","117.31","116.55","232.90K","-0.36%"
"07/14/2017","116.97","116.55","116.97","116.55","55.70K","0.29%"
"07/13/2017","116.63","116.55","117.39","116.55","29.23K","-0.29%"
"07/12/2017","116.97","117.39","117.65","116.55","598.75K","-0.93%"
"07/11/2017","118.07","117.39","118.24","117.39","76.71K","0.21%"
"07/10/2017","117.82","118.15","118.32","117.39","157.27K","-0.21%"
"07/07/2017","118.07","117.48","118.24","117.48","131.49K","0.14%"
"07/06/2017","117.90","117.48","118.07","117.39","125.96K","0.36%"
"07/05/2017","117.48","118.15","118.15","117.39","43.07K","-0.36%"
"07/04/2017","117.90","117.39","118.24","117.31","75.61K","0.43%"
"07/03/2017","117.39","117.82","117.82","116.97","117.47K","-0.14%"
"06/30/2017","117.56","117.39","117.82","116.55","372.17K","-0.36%"
"06/29/2017","117.99","117.90","118.66","117.48","1.01M","0.14%"
"06/28/2017","117.82","117.82","118.07","117.65","126.98K","0.00%"
"06/27/2017","117.82","117.39","118.15","117.39","289.45K","0.37%"
"06/23/2017","117.39","117.14","117.65","116.97","64.90K","-0.64%"
"06/22/2017","118.15","116.63","118.24","116.63","189.90K","-0.08%"
"06/21/2017","118.24","118.15","118.24","117.39","137.78K","0.00%"
"06/20/2017","118.24","118.07","118.24","117.39","228.27K","1.45%"
"06/19/2017","116.55","118.24","118.58","116.55","227.39K","-1.43%"
"06/16/2017","118.24","118.58","118.58","117.48","209.24K","0.14%"
"06/15/2017","118.07","115.71","119.08","115.71","895.90K","2.71%"
"06/14/2017","114.95","113.93","116.55","113.93","200.94K","0.90%"
"06/13/2017","113.93","114.86","114.86","113.76","7.79K","-0.74%"
"06/12/2017","114.78","113.17","115.28","113.17","202.82K","-0.07%"
"06/09/2017","114.86","113.17","116.55","112.92","254.93K","1.57%"
"06/07/2017","113.09","113.59","114.02","112.33","52.39K","-0.37%"
"06/06/2017","113.51","113.26","114.02","113.26","77.33K","0.30%"
"06/05/2017","113.17","114.02","114.02","112.83","119.66K","-0.75%"
"06/02/2017","114.02","114.02","114.44","113.93","180.23K","-0.37%"
